,Core,R1,R2
1453,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,Cc1ccc([*:2])cc1
1454,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,c1ccc2c(c1)oc1c([*:2])cccc12
1455,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,c1ccc2c(c1)Sc1cccc([*:2])c1S2
1456,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,CSc1ccc([*:2])cc1
1457,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,FC(F)(F)c1cccc([*:2])c1
1458,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,O=[N+]([O-])c1ccccc1[*:2]
1459,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,Cc1ccc([*:2])cc1[N+](=O)[O-]
1460,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,CC(=O)Nc1cccc([*:2])c1
1461,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,Fc1cccc([*:2])c1
1462,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,COc1ccccc1[*:2]
1463,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,Clc1ccccc1[*:2]
1464,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,Fc1ccccc1[*:2]
1465,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,CCOc1ccccc1[*:2]
1466,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,OCc1ccc([*:2])cc1
1467,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,CCCc1ccc([*:2])cc1
1468,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,CCc1ccc([*:2])cc1
1469,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,Fc1cc([*:2])ccc1OCc1ccccc1
1470,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,c1ccc(Oc2ccccc2[*:2])cc1
1471,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,Cc1cccc(C)c1[*:2]
1472,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,c1cc2c(cc1[*:2])OCO2
1473,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,COc1ccc([*:2])c(OC)c1
1474,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,FC(F)(F)Oc1ccc([*:2])cc1
1475,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,Fc1c(F)c(F)c([*:2])c(F)c1F
1476,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,CC(=O)c1ccc([*:2])cc1
1477,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,Clc1cccc([*:2])c1Cl
1478,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,O=C(O)/C=C/c1cccc([*:2])c1
1479,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,O=[N+]([O-])/C=C/c1ccc([*:2])cc1
1480,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,COc1c(C)cc([*:2])cc1C
1481,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,c1cnc2c([*:2])cccc2c1
1482,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,OCc1cccc([*:2])c1
1483,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,COc1ccc(C(C)C)cc1[*:2]
1484,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,c1ccc2c(c1)sc1c([*:2])cccc12
1485,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,COc1ccc([*:2])c(OC)c1OC
1486,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,COc1ccc(Cl)cc1[*:2]
1487,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,N#Cc1cccc([*:2])c1
1488,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,CC(=O)c1ccccc1[*:2]
1489,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,NCc1ccc([*:2])cc1
1490,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,COC(=O)c1ccc([*:2])cc1
1491,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,c1ccc(COc2cccc([*:2])c2)cc1
1492,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,Fc1cc([*:2])cc(F)c1F
1493,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,Cc1cc(F)ccc1[*:2]
1494,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,O=Cc1cc([*:2])ccc1F
1495,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,COc1cccc([*:2])c1F
1496,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,CCOC(=O)c1cccc([*:2])c1
1497,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,Cc1ccc([*:2])cc1F
1498,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,COc1c(F)cc(F)cc1[*:2]
1499,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc([*:1])cc1,Cc1ccc(F)c([*:2])c1Cl
1500,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],c1ccc([*:2])cc1
1501,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],Brc1ccc([*:2])cc1
1502,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],O=[N+]([O-])c1cccc([*:2])c1
1503,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],Cc1ccc([*:2])cc1
1504,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],c1ccc2c(c1)oc1c([*:2])cccc12
1505,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],c1ccc2c(c1)Sc1cccc([*:2])c1S2
1506,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],CSc1ccc([*:2])cc1
1507,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],FC(F)(F)c1cccc([*:2])c1
1508,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],O=[N+]([O-])c1ccccc1[*:2]
1509,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],Cc1ccc([*:2])cc1[N+](=O)[O-]
1510,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],CC(=O)Nc1cccc([*:2])c1
1511,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],Fc1cccc([*:2])c1
1512,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],COc1ccccc1[*:2]
1513,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],Clc1ccccc1[*:2]
1514,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],Fc1ccccc1[*:2]
1515,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],CCOc1ccccc1[*:2]
1516,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],OCc1ccc([*:2])cc1
1517,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],CCCc1ccc([*:2])cc1
1518,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],CCc1ccc([*:2])cc1
1519,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],Fc1cc([*:2])ccc1OCc1ccccc1
1520,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],c1ccc(Oc2ccccc2[*:2])cc1
1521,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],Cc1cccc(C)c1[*:2]
1522,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],c1cc2c(cc1[*:2])OCO2
1523,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],COc1ccc([*:2])c(OC)c1
1524,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],FC(F)(F)Oc1ccc([*:2])cc1
1525,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],Fc1c(F)c(F)c([*:2])c(F)c1F
1526,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],CC(=O)c1ccc([*:2])cc1
1527,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],Clc1cccc([*:2])c1Cl
1528,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],O=C(O)/C=C/c1cccc([*:2])c1
1529,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],O=[N+]([O-])/C=C/c1ccc([*:2])cc1
1530,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],COc1c(C)cc([*:2])cc1C
1531,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],c1cnc2c([*:2])cccc2c1
1532,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],OCc1cccc([*:2])c1
1533,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],COc1ccc(C(C)C)cc1[*:2]
1534,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],c1ccc2c(c1)sc1c([*:2])cccc12
1535,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],COc1ccc([*:2])c(OC)c1OC
1536,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],COc1ccc(Cl)cc1[*:2]
1537,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],N#Cc1cccc([*:2])c1
1538,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],CC(=O)c1ccccc1[*:2]
1539,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],NCc1ccc([*:2])cc1
1540,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],COC(=O)c1ccc([*:2])cc1
1541,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],c1ccc(COc2cccc([*:2])c2)cc1
1542,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],Fc1cc([*:2])cc(F)c1F
1543,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],Cc1cc(F)ccc1[*:2]
1544,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],O=Cc1cc([*:2])ccc1F
1545,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],COc1cccc([*:2])c1F
1546,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],CCOC(=O)c1cccc([*:2])c1
1547,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],Cc1ccc([*:2])cc1F
1548,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],COc1c(F)cc(F)cc1[*:2]
1549,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CCCC[*:1].[H][*:1],Cc1ccc(F)c([*:2])c1Cl
1550,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,c1ccc([*:2])cc1
1551,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,Brc1ccc([*:2])cc1
1552,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,O=[N+]([O-])c1cccc([*:2])c1
1553,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,Cc1ccc([*:2])cc1
1554,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,c1ccc2c(c1)oc1c([*:2])cccc12
1555,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,c1ccc2c(c1)Sc1cccc([*:2])c1S2
1556,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,CSc1ccc([*:2])cc1
1557,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,FC(F)(F)c1cccc([*:2])c1
1558,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,O=[N+]([O-])c1ccccc1[*:2]
1559,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,Cc1ccc([*:2])cc1[N+](=O)[O-]
1560,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,CC(=O)Nc1cccc([*:2])c1
1561,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,Fc1cccc([*:2])c1
1562,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,COc1ccccc1[*:2]
1563,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,Clc1ccccc1[*:2]
1564,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,Fc1ccccc1[*:2]
1565,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,CCOc1ccccc1[*:2]
1566,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,OCc1ccc([*:2])cc1
1567,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,CCCc1ccc([*:2])cc1
1568,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,CCc1ccc([*:2])cc1
1569,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,Fc1cc([*:2])ccc1OCc1ccccc1
1570,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,c1ccc(Oc2ccccc2[*:2])cc1
1571,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,Cc1cccc(C)c1[*:2]
1572,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,c1cc2c(cc1[*:2])OCO2
1573,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,COc1ccc([*:2])c(OC)c1
1574,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,FC(F)(F)Oc1ccc([*:2])cc1
1575,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,Fc1c(F)c(F)c([*:2])c(F)c1F
1576,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,CC(=O)c1ccc([*:2])cc1
1577,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,Clc1cccc([*:2])c1Cl
1578,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,O=C(O)/C=C/c1cccc([*:2])c1
1579,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,O=[N+]([O-])/C=C/c1ccc([*:2])cc1
1580,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,COc1c(C)cc([*:2])cc1C
1581,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,c1cnc2c([*:2])cccc2c1
1582,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,OCc1cccc([*:2])c1
1583,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,COc1ccc(C(C)C)cc1[*:2]
1584,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,c1ccc2c(c1)sc1c([*:2])cccc12
1585,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,COc1ccc([*:2])c(OC)c1OC
1586,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,COc1ccc(Cl)cc1[*:2]
1587,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,N#Cc1cccc([*:2])c1
1588,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,CC(=O)c1ccccc1[*:2]
1589,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,NCc1ccc([*:2])cc1
1590,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,COC(=O)c1ccc([*:2])cc1
1591,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,c1ccc(COc2cccc([*:2])c2)cc1
1592,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,Fc1cc([*:2])cc(F)c1F
1593,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,Cc1cc(F)ccc1[*:2]
1594,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,O=Cc1cc([*:2])ccc1F
1595,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,COc1cccc([*:2])c1F
1596,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,CCOC(=O)c1cccc([*:2])c1
1597,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,Cc1ccc([*:2])cc1F
1598,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,COc1c(F)cc(F)cc1[*:2]
1599,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(COC[*:1])cc1,Cc1ccc(F)c([*:2])c1Cl
1600,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],c1ccc([*:2])cc1
1601,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],Brc1ccc([*:2])cc1
1602,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],O=[N+]([O-])c1cccc([*:2])c1
1603,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],Cc1ccc([*:2])cc1
1604,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],c1ccc2c(c1)oc1c([*:2])cccc12
1605,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],c1ccc2c(c1)Sc1cccc([*:2])c1S2
1606,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],CSc1ccc([*:2])cc1
1607,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],FC(F)(F)c1cccc([*:2])c1
1608,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],O=[N+]([O-])c1ccccc1[*:2]
1609,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],Cc1ccc([*:2])cc1[N+](=O)[O-]
1610,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],CC(=O)Nc1cccc([*:2])c1
1611,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],Fc1cccc([*:2])c1
1612,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],COc1ccccc1[*:2]
1613,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],Clc1ccccc1[*:2]
1614,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],Fc1ccccc1[*:2]
1615,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],CCOc1ccccc1[*:2]
1616,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],OCc1ccc([*:2])cc1
1617,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],CCCc1ccc([*:2])cc1
1618,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],CCc1ccc([*:2])cc1
1619,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],Fc1cc([*:2])ccc1OCc1ccccc1
1620,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],c1ccc(Oc2ccccc2[*:2])cc1
1621,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],Cc1cccc(C)c1[*:2]
1622,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],c1cc2c(cc1[*:2])OCO2
1623,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],COc1ccc([*:2])c(OC)c1
1624,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],FC(F)(F)Oc1ccc([*:2])cc1
1625,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC[*:1].[H][*:1],Fc1c(F)c(F)c([*:2])c(F)c1F
