,Core,Atag,R1,Btag,R2,pIC50
2129,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B30,O=[N+]([O-])/C=C/c1ccc([*:2])cc1,Not Made
2130,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B31,COc1c(C)cc([*:2])cc1C,5.1
2131,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B32,c1cnc2c([*:2])cccc2c1,3.8
2132,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B33,OCc1cccc([*:2])c1,6.6
2133,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B34,COc1ccc(C(C)C)cc1[*:2],4.3
2134,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B35,c1ccc2c(c1)sc1c([*:2])cccc12,4.8
2135,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B36,COc1ccc([*:2])c(OC)c1OC,4.5
2136,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B37,COc1ccc(Cl)cc1[*:2],4.4
2137,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B38,N#Cc1cccc([*:2])c1,4.9
2138,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B39,CC(=O)c1ccccc1[*:2],4.2
2139,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B40,NCc1ccc([*:2])cc1,Not Made
2140,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B41,COC(=O)c1ccc([*:2])cc1,6.4
2141,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B42,c1ccc(COc2cccc([*:2])c2)cc1,5
2142,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B43,Fc1cc([*:2])cc(F)c1F,5.9
2143,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B44,Cc1cc(F)ccc1[*:2],4.8
2144,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B45,O=Cc1cc([*:2])ccc1F,Not Made
2145,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B46,COc1cccc([*:2])c1F,4.9
2146,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B47,CCOC(=O)c1cccc([*:2])c1,4.9
2147,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B48,Cc1ccc([*:2])cc1F,6.4
2148,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B49,COc1c(F)cc(F)cc1[*:2],4.6
2149,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A43,[H][*:1].c1ccc(SC[*:1])cc1,B50,Cc1ccc(F)c([*:2])c1Cl,Not Made
2150,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B01,c1ccc([*:2])cc1,5.4
2151,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B02,Brc1ccc([*:2])cc1,Not Assayed
2152,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B03,O=[N+]([O-])c1cccc([*:2])c1,4.6
2153,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B04,Cc1ccc([*:2])cc1,6.1
2154,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B05,c1ccc2c(c1)oc1c([*:2])cccc12,Not Assayed
2155,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B06,c1ccc2c(c1)Sc1cccc([*:2])c1S2,5.2
2156,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B07,CSc1ccc([*:2])cc1,6.4
2157,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B08,FC(F)(F)c1cccc([*:2])c1,4.2
2158,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B09,O=[N+]([O-])c1ccccc1[*:2],3.7
2159,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B10,Cc1ccc([*:2])cc1[N+](=O)[O-],4.7
2160,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B11,CC(=O)Nc1cccc([*:2])c1,5.3
2161,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B12,Fc1cccc([*:2])c1,5.3
2162,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B13,COc1ccccc1[*:2],Inactive
2163,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B14,Clc1ccccc1[*:2],4.2
2164,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B15,Fc1ccccc1[*:2],4.7
2165,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B16,CCOc1ccccc1[*:2],4.1
2166,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B17,OCc1ccc([*:2])cc1,Not Made
2167,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B18,CCCc1ccc([*:2])cc1,7.2
2168,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B19,CCc1ccc([*:2])cc1,6.6
2169,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B20,Fc1cc([*:2])ccc1OCc1ccccc1,6.1
2170,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B21,c1ccc(Oc2ccccc2[*:2])cc1,4.2
2171,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B22,Cc1cccc(C)c1[*:2],3.9
2172,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B23,c1cc2c(cc1[*:2])OCO2,4.9
2173,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B24,COc1ccc([*:2])c(OC)c1,4.5
2174,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B25,FC(F)(F)Oc1ccc([*:2])cc1,6.5
2175,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B26,Fc1c(F)c(F)c([*:2])c(F)c1F,Not Made
2176,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B27,CC(=O)c1ccc([*:2])cc1,6
2177,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B28,Clc1cccc([*:2])c1Cl,4
2178,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B29,O=C(O)/C=C/c1cccc([*:2])c1,4.5
2179,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B30,O=[N+]([O-])/C=C/c1ccc([*:2])cc1,6.2
2180,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B31,COc1c(C)cc([*:2])cc1C,5.1
2181,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B32,c1cnc2c([*:2])cccc2c1,4
2182,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B33,OCc1cccc([*:2])c1,6
2183,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B34,COc1ccc(C(C)C)cc1[*:2],4
2184,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B35,c1ccc2c(c1)sc1c([*:2])cccc12,4.5
2185,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B36,COc1ccc([*:2])c(OC)c1OC,4.1
2186,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B37,COc1ccc(Cl)cc1[*:2],Inactive
2187,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B38,N#Cc1cccc([*:2])c1,4.1
2188,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B39,CC(=O)c1ccccc1[*:2],4
2189,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B40,NCc1ccc([*:2])cc1,4.5
2190,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B41,COC(=O)c1ccc([*:2])cc1,5.7
2191,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B42,c1ccc(COc2cccc([*:2])c2)cc1,4.8
2192,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B43,Fc1cc([*:2])cc(F)c1F,5.2
2193,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B44,Cc1cc(F)ccc1[*:2],4.3
2194,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B45,O=Cc1cc([*:2])ccc1F,Not Made
2195,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B46,COc1cccc([*:2])c1F,4.2
2196,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B47,CCOC(=O)c1cccc([*:2])c1,4.4
2197,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B48,Cc1ccc([*:2])cc1F,6.1
2198,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B49,COc1c(F)cc(F)cc1[*:2],3.9
2199,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A44,N#Cc1cccc(C[*:1])c1.[H][*:1],B50,Cc1ccc(F)c([*:2])c1Cl,Not Made
2200,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B01,c1ccc([*:2])cc1,6.1
2201,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B02,Brc1ccc([*:2])cc1,6.6
2202,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B03,O=[N+]([O-])c1cccc([*:2])c1,4.9
2203,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B04,Cc1ccc([*:2])cc1,6.6
2204,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B05,c1ccc2c(c1)oc1c([*:2])cccc12,4.1
2205,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B06,c1ccc2c(c1)Sc1cccc([*:2])c1S2,4.7
2206,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B07,CSc1ccc([*:2])cc1,6.7
2207,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B08,FC(F)(F)c1cccc([*:2])c1,4.5
2208,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B09,O=[N+]([O-])c1ccccc1[*:2],Not Made
2209,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B10,Cc1ccc([*:2])cc1[N+](=O)[O-],4.8
2210,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B11,CC(=O)Nc1cccc([*:2])c1,5.4
2211,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B12,Fc1cccc([*:2])c1,5.9
2212,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B13,COc1ccccc1[*:2],4.1
2213,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B14,Clc1ccccc1[*:2],4.3
2214,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B15,Fc1ccccc1[*:2],5.5
2215,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B16,CCOc1ccccc1[*:2],3.8
2216,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B17,OCc1ccc([*:2])cc1,5.9
2217,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B18,CCCc1ccc([*:2])cc1,7
2218,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B19,CCc1ccc([*:2])cc1,7.1
2219,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B20,Fc1cc([*:2])ccc1OCc1ccccc1,6.9
2220,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B21,c1ccc(Oc2ccccc2[*:2])cc1,4.3
2221,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B22,Cc1cccc(C)c1[*:2],Inactive
2222,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B23,c1cc2c(cc1[*:2])OCO2,5.9
2223,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B24,COc1ccc([*:2])c(OC)c1,4.5
2224,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B25,FC(F)(F)Oc1ccc([*:2])cc1,6.9
2225,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B26,Fc1c(F)c(F)c([*:2])c(F)c1F,Not Made
2226,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B27,CC(=O)c1ccc([*:2])cc1,6.5
2227,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B28,Clc1cccc([*:2])c1Cl,4.3
2228,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B29,O=C(O)/C=C/c1cccc([*:2])c1,4.5
2229,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B30,O=[N+]([O-])/C=C/c1ccc([*:2])cc1,6
2230,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B31,COc1c(C)cc([*:2])cc1C,4.9
2231,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B32,c1cnc2c([*:2])cccc2c1,Inactive
2232,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B33,OCc1cccc([*:2])c1,6.4
2233,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B34,COc1ccc(C(C)C)cc1[*:2],4.4
2234,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B35,c1ccc2c(c1)sc1c([*:2])cccc12,4.3
2235,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B36,COc1ccc([*:2])c(OC)c1OC,4.2
2236,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B37,COc1ccc(Cl)cc1[*:2],4
2237,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B38,N#Cc1cccc([*:2])c1,5.1
2238,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B39,CC(=O)c1ccccc1[*:2],4
2239,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B40,NCc1ccc([*:2])cc1,Not Made
2240,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B41,COC(=O)c1ccc([*:2])cc1,6.2
2241,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B42,c1ccc(COc2cccc([*:2])c2)cc1,Not Made
2242,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B43,Fc1cc([*:2])cc(F)c1F,5.8
2243,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B44,Cc1cc(F)ccc1[*:2],4.4
2244,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B45,O=Cc1cc([*:2])ccc1F,Not Made
2245,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B46,COc1cccc([*:2])c1F,4
2246,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B47,CCOC(=O)c1cccc([*:2])c1,5
2247,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B48,Cc1ccc([*:2])cc1F,6.5
2248,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B49,COc1c(F)cc(F)cc1[*:2],4.3
2249,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A45,O=C(NCCCC[*:1])c1cccnc1.[H][*:1],B50,Cc1ccc(F)c([*:2])c1Cl,Not Made
2250,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B01,c1ccc([*:2])cc1,5.2
2251,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B02,Brc1ccc([*:2])cc1,6.7
2252,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B03,O=[N+]([O-])c1cccc([*:2])c1,4.1
2253,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B04,Cc1ccc([*:2])cc1,6
2254,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B05,c1ccc2c(c1)oc1c([*:2])cccc12,3.8
2255,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B06,c1ccc2c(c1)Sc1cccc([*:2])c1S2,Inactive
2256,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B07,CSc1ccc([*:2])cc1,6.6
2257,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B08,FC(F)(F)c1cccc([*:2])c1,Inactive
2258,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B09,O=[N+]([O-])c1ccccc1[*:2],5.6
2259,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B10,Cc1ccc([*:2])cc1[N+](=O)[O-],4.3
2260,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B11,CC(=O)Nc1cccc([*:2])c1,5
2261,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B12,Fc1cccc([*:2])c1,4.9
2262,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B13,COc1ccccc1[*:2],Inactive
2263,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B14,Clc1ccccc1[*:2],Inactive
2264,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B15,Fc1ccccc1[*:2],4.7
2265,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B16,CCOc1ccccc1[*:2],Inactive
2266,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B17,OCc1ccc([*:2])cc1,5.3
2267,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B18,CCCc1ccc([*:2])cc1,7
2268,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B19,CCc1ccc([*:2])cc1,6.6
2269,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B20,Fc1cc([*:2])ccc1OCc1ccccc1,6.5
2270,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B21,c1ccc(Oc2ccccc2[*:2])cc1,Inactive
2271,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B22,Cc1cccc(C)c1[*:2],4.2
2272,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B23,c1cc2c(cc1[*:2])OCO2,5.4
2273,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B24,COc1ccc([*:2])c(OC)c1,Inactive
2274,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A46,[H][*:1].c1cnn(C[*:1])c1,B25,FC(F)(F)Oc1ccc([*:2])cc1,6.6
